"subject","item","response","response_time","ambiguity","group","gap_filling","ambiguity_G","group_G","gap_filling_G"
"Native 9",1,1,"1094",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 9",10,1,"838",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 9",6,1,"1159",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 9",7,1,"2351",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 9",2,1,"1116",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 9",11,1,"1226",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 9",4,1,"1001",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 9",12,1,"3240",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 9",5,1,"1038",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 9",8,1,"1277",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 9",3,1,"695",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 10",9,1,"4744",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 10",4,1,"3679",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 10",6,1,"2844",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 10",10,1,"4278",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 10",8,1,"1350",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 10",1,1,"3786",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 10",3,1,"3461",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 10",11,1,"4518",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 10",7,1,"1863",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 10",12,1,"4548",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 10",2,1,"1921",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 10",5,1,"1053",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 11",2,0,"4438",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 11",6,1,"2721",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 11",7,1,"2877",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 11",1,1,"1759",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 11",11,1,"4122",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 11",5,1,"2176",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 11",3,1,"4151",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 11",8,1,"2213",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 11",10,0,"3774",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 11",9,1,"5391",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 11",12,1,"2965",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 11",4,1,"2453",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 12",2,1,"3153",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 12",3,1,"1661",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 12",1,1,"1600",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 12",8,1,"1653",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 12",12,0,"1502",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 12",4,1,"1378",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 12",10,1,"2963",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 12",9,1,"905",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 12",6,1,"1157",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 12",5,1,"932",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 12",11,1,"1060",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 12",7,1,"1055",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 13",1,1,"3802",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 13",6,1,"2852",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 13",7,0,"1909",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 13",4,1,"2880",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 13",11,0,"1877",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 13",5,1,"1554",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 13",2,1,"3598",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 13",3,0,"2434",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 13",12,0,"2249",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 13",10,1,"1921",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 13",9,1,"1836",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 13",8,1,"1088",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 14",5,1,"3039",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 14",12,1,"10281",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 14",10,1,"2926",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 14",11,1,"2093",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 14",2,1,"1407",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 14",9,1,"1631",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 14",3,1,"883",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 14",4,1,"1648",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 14",7,1,"4778",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 14",1,1,"2118",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 14",8,1,"975",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 14",6,1,"1143",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 15",3,1,"3227",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 15",10,0,"1239",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 15",7,0,"2058",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 15",4,1,"918",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 15",9,1,"1550",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 15",8,1,"1080",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 15",11,1,"850",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 15",1,1,"1101",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 15",12,1,"802",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 15",2,1,"1381",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 15",6,1,"877",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 15",5,1,"1237",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 16",2,1,"3975",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 16",10,0,"7689",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 16",6,1,"1134",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 16",3,1,"1455",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 16",4,1,"2577",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 16",11,1,"2712",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 16",7,1,"4911",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 16",9,1,"3107",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 16",8,1,"1090",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 16",5,1,"1758",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 16",12,1,"2363",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 16",1,1,"1990",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 17",10,1,"1210",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 17",4,1,"1510",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 17",5,1,"1338",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 17",9,1,"1272",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 17",2,0,"1388",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 17",8,1,"1729",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 17",7,1,"976",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 17",12,1,"1205",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 17",1,1,"2068",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 17",11,1,"1955",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 17",3,1,"2766",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 17",6,1,"1881",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 18",10,1,"2276",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 18",4,1,"1692",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 18",1,0,"3266",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 18",6,1,"2228",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 18",2,1,"2422",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 18",3,1,"1239",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 18",11,1,"1486",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 18",5,1,"1511",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 18",8,1,"3674",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 18",7,1,"2577",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 18",9,1,"1408",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 18",12,1,"1836",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 19",6,1,"4337",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 19",4,1,"11806",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 19",5,1,"1619",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 19",8,1,"9532",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 19",9,1,"3698",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 19",1,0,"6659",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 19",2,1,"2437",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 19",3,1,"2422",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 19",7,1,"3327",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 19",11,1,"1329",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 19",10,0,"3762",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 19",12,1,"1766",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 20",3,0,"2430",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 20",10,0,"2005",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 20",2,0,"1944",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 20",6,0,"1663",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 20",11,0,"2289",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 20",5,1,"1284",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 20",8,1,"874",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 20",7,0,"4462",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 20",12,1,"1991",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 20",1,0,"1053",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 20",9,0,"1479",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 20",4,0,"917",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 21",12,0,"1722",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 21",5,1,"1607",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 21",9,1,"2371",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 21",1,1,"3933",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 21",7,0,"1221",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 21",6,0,"2259",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 21",10,0,"813",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 21",8,0,"1858",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 21",4,0,"1901",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 21",11,1,"1858",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 21",2,0,"3119",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 21",3,1,"2087",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 22",4,1,"3528",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 22",3,1,"1128",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 22",1,0,"1093",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 22",6,0,"2563",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 22",2,1,"2382",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 22",10,1,"3090",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 22",11,1,"2293",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 22",5,1,"1025",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 22",12,1,"1611",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 22",7,0,"4047",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 22",9,0,"2239",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 22",8,1,"941",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 23",8,1,"2005",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 23",2,1,"1431",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 23",5,1,"772",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 23",7,1,"1486",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 23",3,1,"1139",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 23",11,0,"1397",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 23",12,1,"871",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 23",6,1,"1312",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 23",1,1,"1343",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 23",4,1,"1266",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 23",10,1,"3306",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 23",9,1,"849",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 24",12,1,"662",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 24",8,1,"6564",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 24",5,0,"1822",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 24",4,1,"1297",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 24",9,1,"1551",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 24",10,0,"3038",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 24",7,1,"5752",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 24",6,1,"2278",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 24",1,0,"2671",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 24",2,1,"1624",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 24",3,1,"1341",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 24",11,0,"5468",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 25",4,0,"13229",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 25",2,0,"3088",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 25",5,1,"1635",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 25",11,0,"8672",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 25",10,1,"2807",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 25",8,0,"6850",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 25",7,1,"2314",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 25",1,1,"1803",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 25",3,1,"2541",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 25",12,0,"2753",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 25",6,1,"2060",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 25",9,1,"1987",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 26",1,0,"2186",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 26",11,0,"2022",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 26",3,0,"2457",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 26",12,0,"1302",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 26",10,0,"868",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 26",6,0,"2054",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 26",9,1,"2236",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 26",8,1,"954",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 26",7,0,"1518",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 26",5,1,"1804",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 26",4,0,"2479",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 26",2,1,"2391",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 27",3,0,"3948",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 27",9,0,"3367",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 27",7,0,"2832",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 27",4,0,"2964",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 27",12,0,"2884",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 27",10,0,"5470",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 27",1,1,"3657",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 27",6,0,"4524",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 27",11,1,"4645",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 27",5,1,"5477",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 27",2,0,"2424",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 27",8,0,"7111",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 28",5,1,"1120",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 28",11,1,"2106",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 28",1,1,"3496",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 28",4,1,"1442",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 28",6,1,"1429",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 28",8,1,"800",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 28",10,0,"2708",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 28",9,1,"1119",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 28",7,1,"2578",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 28",2,1,"1217",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 28",3,1,"1186",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 28",12,1,"1217",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 29",5,1,"1021",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 29",2,1,"1150",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 29",10,1,"1111",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 29",9,1,"802",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 29",7,0,"1248",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 29",6,1,"3115",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 29",11,1,"1248",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 29",12,1,"1475",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 29",8,0,"833",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 29",1,0,"2630",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 29",4,0,"1086",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 29",3,1,"645",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 30",9,1,"1067",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 30",12,0,"895",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 30",7,0,"623",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 30",8,1,"963",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 30",4,1,"1262",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 30",5,1,"733",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 30",2,1,"1643",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 30",6,0,"778",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 30",1,0,"625",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 30",11,0,"1031",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 30",3,1,"1351",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 30",10,0,"1048",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 31",1,1,"2238",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 31",6,0,"3400",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 31",4,0,"5098",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 31",11,1,"1989",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 31",5,1,"2220",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 31",9,1,"1453",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 31",12,1,"1509",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 31",8,1,"2309",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 31",3,1,"1535",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 31",2,1,"1362",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 31",10,1,"945",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 31",7,0,"1911",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 32",9,1,"8172",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 32",12,1,"8242",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 32",1,1,"5845",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 32",3,1,"3127",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 32",10,1,"2336",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 32",11,1,"2392",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 32",8,0,"5277",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 32",7,1,"3972",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 32",6,1,"3244",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 32",2,1,"4117",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 32",4,1,"1163",-0.5,-0.5,-0.5,"Unambiguous","Native","Filling_Gap"
"Native 32",5,1,"3144",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
"Native 33",10,0,"2754",0.5,-0.5,-0.5,"Ambiguous","Native","Filling_Gap"
