"subject","item","region","measure","condition","rawdata","group_G"
"Non-Native 29",41,5,"rp",3,415,"Non-Native"
"Non-Native 29",27,5,"rp",1,579,"Non-Native"
"Non-Native 29",39,5,"rp",1,552,"Non-Native"
"Non-Native 29",33,5,"rp",3,330,"Non-Native"
"Non-Native 29",42,5,"rp",4,366,"Non-Native"
"Non-Native 29",31,5,"rp",1,276,"Non-Native"
"Non-Native 29",30,5,"rp",4,212,"Non-Native"
"Non-Native 29",44,5,"rp",2,300,"Non-Native"
"Non-Native 29",47,5,"rp",1,402,"Non-Native"
"Non-Native 29",26,5,"rp",4,161,"Non-Native"
"Non-Native 29",45,5,"rp",3,358,"Non-Native"
"Non-Native 29",48,5,"rp",2,297,"Non-Native"
"Non-Native 29",37,5,"rp",3,214,"Non-Native"
"Non-Native 29",38,5,"rp",4,156,"Non-Native"
"Non-Native 30",46,5,"rp",1,1069,"Non-Native"
"Non-Native 30",48,5,"rp",3,756,"Non-Native"
"Non-Native 30",26,5,"rp",1,573,"Non-Native"
"Non-Native 30",29,5,"rp",4,330,"Non-Native"
"Non-Native 30",44,5,"rp",3,372,"Non-Native"
"Non-Native 30",28,5,"rp",3,861,"Non-Native"
"Non-Native 30",31,5,"rp",2,5470,"Non-Native"
"Non-Native 30",27,5,"rp",2,0,"Non-Native"
"Non-Native 30",34,5,"rp",1,647,"Non-Native"
"Non-Native 30",32,5,"rp",3,6785,"Non-Native"
"Non-Native 30",36,5,"rp",3,479,"Non-Native"
"Non-Native 30",41,5,"rp",4,0,"Non-Native"
"Non-Native 30",45,5,"rp",4,423,"Non-Native"
"Non-Native 30",43,5,"rp",2,437,"Non-Native"
"Non-Native 30",42,5,"rp",1,366,"Non-Native"
"Non-Native 30",30,5,"rp",1,2061,"Non-Native"
"Non-Native 30",47,5,"rp",2,812,"Non-Native"
"Non-Native 30",37,5,"rp",4,320,"Non-Native"
"Non-Native 30",35,5,"rp",2,1022,"Non-Native"
"Non-Native 30",39,5,"rp",2,517,"Non-Native"
"Non-Native 30",33,5,"rp",4,524,"Non-Native"
"Non-Native 30",40,5,"rp",3,0,"Non-Native"
"Non-Native 30",38,5,"rp",1,282,"Non-Native"
"Non-Native 30",25,5,"rp",4,377,"Non-Native"
"Non-Native 31",37,5,"rp",1,398,"Non-Native"
"Non-Native 31",33,5,"rp",1,775,"Non-Native"
"Non-Native 31",38,5,"rp",2,791,"Non-Native"
"Non-Native 31",31,5,"rp",3,715,"Non-Native"
"Non-Native 31",29,5,"rp",1,1490,"Non-Native"
"Non-Native 31",39,5,"rp",3,1763,"Non-Native"
"Non-Native 31",42,5,"rp",2,1193,"Non-Native"
"Non-Native 31",40,5,"rp",4,742,"Non-Native"
"Non-Native 31",46,5,"rp",2,808,"Non-Native"
"Non-Native 31",43,5,"rp",3,371,"Non-Native"
"Non-Native 31",32,5,"rp",4,490,"Non-Native"
"Non-Native 31",27,5,"rp",3,476,"Non-Native"
"Non-Native 31",41,5,"rp",1,9014,"Non-Native"
"Non-Native 31",36,5,"rp",4,325,"Non-Native"
"Non-Native 31",26,5,"rp",2,455,"Non-Native"
"Non-Native 31",25,5,"rp",1,727,"Non-Native"
"Non-Native 31",47,5,"rp",3,584,"Non-Native"
"Non-Native 31",45,5,"rp",1,857,"Non-Native"
"Non-Native 31",35,5,"rp",3,504,"Non-Native"
"Non-Native 31",48,5,"rp",4,601,"Non-Native"
"Non-Native 31",44,5,"rp",4,476,"Non-Native"
"Non-Native 31",34,5,"rp",2,1037,"Non-Native"
"Non-Native 31",28,5,"rp",4,184,"Non-Native"
"Non-Native 31",30,5,"rp",2,344,"Non-Native"
"Non-Native 32",32,5,"rp",1,320,"Non-Native"
"Non-Native 32",45,5,"rp",2,394,"Non-Native"
"Non-Native 32",43,5,"rp",4,289,"Non-Native"
"Non-Native 32",48,5,"rp",1,386,"Non-Native"
"Non-Native 32",27,5,"rp",4,337,"Non-Native"
"Non-Native 32",28,5,"rp",1,328,"Non-Native"
"Non-Native 32",38,5,"rp",3,262,"Non-Native"
"Non-Native 32",26,5,"rp",3,188,"Non-Native"
"Non-Native 32",31,5,"rp",4,261,"Non-Native"
"Non-Native 32",37,5,"rp",2,851,"Non-Native"
"Non-Native 32",34,5,"rp",3,285,"Non-Native"
"Non-Native 32",47,5,"rp",4,152,"Non-Native"
"Non-Native 32",33,5,"rp",2,256,"Non-Native"
"Non-Native 32",40,5,"rp",1,392,"Non-Native"
"Non-Native 32",39,5,"rp",4,680,"Non-Native"
"Non-Native 32",35,5,"rp",4,143,"Non-Native"
"Non-Native 32",41,5,"rp",2,125,"Non-Native"
"Non-Native 32",30,5,"rp",3,176,"Non-Native"
"Non-Native 32",44,5,"rp",1,136,"Non-Native"
"Non-Native 32",46,5,"rp",3,172,"Non-Native"
"Non-Native 32",36,5,"rp",1,407,"Non-Native"
"Non-Native 32",29,5,"rp",2,539,"Non-Native"
"Non-Native 32",42,5,"rp",3,162,"Non-Native"
"Non-Native 32",25,5,"rp",2,327,"Non-Native"
"Non-Native 33",34,5,"rp",4,134,"Non-Native"
"Non-Native 33",40,5,"rp",2,414,"Non-Native"
"Non-Native 33",43,5,"rp",1,428,"Non-Native"
"Non-Native 33",29,5,"rp",3,346,"Non-Native"
"Non-Native 33",46,5,"rp",4,397,"Non-Native"
"Non-Native 33",36,5,"rp",2,200,"Non-Native"
"Non-Native 33",44,5,"rp",2,390,"Non-Native"
"Non-Native 33",27,5,"rp",1,439,"Non-Native"
"Non-Native 33",33,5,"rp",3,239,"Non-Native"
"Non-Native 33",47,5,"rp",1,310,"Non-Native"
"Non-Native 33",37,5,"rp",3,382,"Non-Native"
"Non-Native 33",39,5,"rp",1,388,"Non-Native"
"Non-Native 33",32,5,"rp",2,362,"Non-Native"
"Non-Native 33",48,5,"rp",2,2825,"Non-Native"
"Non-Native 33",38,5,"rp",4,410,"Non-Native"
"Non-Native 33",45,5,"rp",3,398,"Non-Native"
"Non-Native 33",25,5,"rp",3,357,"Non-Native"
"Non-Native 33",30,5,"rp",4,382,"Non-Native"
"Non-Native 33",35,5,"rp",1,417,"Non-Native"
"Non-Native 33",28,5,"rp",2,715,"Non-Native"
"Non-Native 33",26,5,"rp",4,540,"Non-Native"
"Non-Native 33",42,5,"rp",4,772,"Non-Native"
"Non-Native 33",31,5,"rp",1,486,"Non-Native"
"Non-Native 33",41,5,"rp",3,363,"Non-Native"
"Non-Native 34",29,5,"rp",4,765,"Non-Native"
"Non-Native 34",36,5,"rp",3,891,"Non-Native"
"Non-Native 34",33,5,"rp",4,591,"Non-Native"
"Non-Native 34",38,5,"rp",1,591,"Non-Native"
"Non-Native 34",34,5,"rp",1,417,"Non-Native"
"Non-Native 34",46,5,"rp",1,344,"Non-Native"
"Non-Native 34",42,5,"rp",1,791,"Non-Native"
"Non-Native 34",28,5,"rp",3,897,"Non-Native"
"Non-Native 34",39,5,"rp",2,523,"Non-Native"
"Non-Native 34",35,5,"rp",2,413,"Non-Native"
"Non-Native 34",43,5,"rp",2,374,"Non-Native"
"Non-Native 34",26,5,"rp",1,644,"Non-Native"
"Non-Native 34",25,5,"rp",4,827,"Non-Native"
"Non-Native 34",27,5,"rp",2,1409,"Non-Native"
"Non-Native 34",47,5,"rp",2,718,"Non-Native"
"Non-Native 34",32,5,"rp",3,742,"Non-Native"
"Non-Native 34",31,5,"rp",2,871,"Non-Native"
"Non-Native 34",30,5,"rp",1,980,"Non-Native"
"Non-Native 34",40,5,"rp",3,469,"Non-Native"
"Non-Native 34",41,5,"rp",4,842,"Non-Native"
"Non-Native 34",45,5,"rp",4,595,"Non-Native"
"Non-Native 34",44,5,"rp",3,552,"Non-Native"
"Non-Native 34",48,5,"rp",3,657,"Non-Native"
"Non-Native 34",37,5,"rp",4,796,"Non-Native"
"Non-Native 35",35,5,"rp",2,367,"Non-Native"
"Non-Native 35",30,5,"rp",1,81,"Non-Native"
"Non-Native 35",44,5,"rp",3,390,"Non-Native"
"Non-Native 35",45,5,"rp",4,194,"Non-Native"
"Non-Native 35",25,5,"rp",4,222,"Non-Native"
"Non-Native 35",48,5,"rp",3,187,"Non-Native"
"Non-Native 35",37,5,"rp",4,81,"Non-Native"
"Non-Native 35",36,5,"rp",3,3661,"Non-Native"
"Non-Native 35",34,5,"rp",1,119,"Non-Native"
"Non-Native 35",29,5,"rp",4,208,"Non-Native"
"Non-Native 35",42,5,"rp",1,384,"Non-Native"
"Non-Native 35",46,5,"rp",1,249,"Non-Native"
"Non-Native 35",26,5,"rp",1,207,"Non-Native"
"Non-Native 35",47,5,"rp",2,388,"Non-Native"
"Non-Native 35",40,5,"rp",3,196,"Non-Native"
"Non-Native 35",39,5,"rp",2,387,"Non-Native"
"Non-Native 35",28,5,"rp",3,715,"Non-Native"
"Non-Native 35",38,5,"rp",1,859,"Non-Native"
"Non-Native 35",33,5,"rp",4,366,"Non-Native"
"Non-Native 35",43,5,"rp",2,290,"Non-Native"
"Non-Native 35",32,5,"rp",3,361,"Non-Native"
"Non-Native 35",41,5,"rp",4,249,"Non-Native"
"Non-Native 35",31,5,"rp",2,472,"Non-Native"
"Non-Native 35",27,5,"rp",2,415,"Non-Native"
"Non-Native 36",39,5,"rp",3,419,"Non-Native"
"Non-Native 36",37,5,"rp",1,307,"Non-Native"
"Non-Native 36",41,5,"rp",1,505,"Non-Native"
"Non-Native 36",38,5,"rp",2,1321,"Non-Native"
"Non-Native 36",36,5,"rp",4,396,"Non-Native"
"Non-Native 36",43,5,"rp",3,517,"Non-Native"
"Non-Native 36",40,5,"rp",4,434,"Non-Native"
"Non-Native 36",27,5,"rp",3,426,"Non-Native"
"Non-Native 36",45,5,"rp",1,440,"Non-Native"
"Non-Native 36",48,5,"rp",4,474,"Non-Native"
"Non-Native 36",25,5,"rp",1,396,"Non-Native"
"Non-Native 36",34,5,"rp",2,332,"Non-Native"
"Non-Native 36",29,5,"rp",1,513,"Non-Native"
"Non-Native 36",26,5,"rp",2,383,"Non-Native"
"Non-Native 36",30,5,"rp",2,227,"Non-Native"
"Non-Native 36",35,5,"rp",3,378,"Non-Native"
"Non-Native 36",33,5,"rp",1,327,"Non-Native"
"Non-Native 36",31,5,"rp",3,463,"Non-Native"
"Non-Native 36",47,5,"rp",3,367,"Non-Native"
"Non-Native 36",32,5,"rp",4,560,"Non-Native"
"Non-Native 36",44,5,"rp",4,756,"Non-Native"
"Non-Native 36",28,5,"rp",4,620,"Non-Native"
"Non-Native 36",46,5,"rp",2,421,"Non-Native"
"Non-Native 36",42,5,"rp",2,894,"Non-Native"
"Non-Native 37",31,5,"rp",4,1643,"Non-Native"
"Non-Native 37",44,5,"rp",1,681,"Non-Native"
"Non-Native 37",30,5,"rp",3,1314,"Non-Native"
"Non-Native 37",29,5,"rp",2,1360,"Non-Native"
"Non-Native 37",34,5,"rp",3,802,"Non-Native"
"Non-Native 37",40,5,"rp",1,1050,"Non-Native"
"Non-Native 37",27,5,"rp",4,1910,"Non-Native"
"Non-Native 37",41,5,"rp",2,1586,"Non-Native"
"Non-Native 37",42,5,"rp",3,245,"Non-Native"
"Non-Native 37",35,5,"rp",4,1485,"Non-Native"
"Non-Native 37",37,5,"rp",2,931,"Non-Native"
"Non-Native 37",39,5,"rp",4,451,"Non-Native"
"Non-Native 37",26,5,"rp",3,1129,"Non-Native"
"Non-Native 37",43,5,"rp",4,372,"Non-Native"
"Non-Native 37",28,5,"rp",1,504,"Non-Native"
"Non-Native 37",25,5,"rp",2,804,"Non-Native"
"Non-Native 37",33,5,"rp",2,484,"Non-Native"
"Non-Native 37",32,5,"rp",1,558,"Non-Native"
"Non-Native 37",46,5,"rp",3,1633,"Non-Native"
"Non-Native 37",38,5,"rp",3,1964,"Non-Native"
"Non-Native 37",36,5,"rp",1,1079,"Non-Native"
"Non-Native 37",48,5,"rp",1,794,"Non-Native"
"Non-Native 37",47,5,"rp",4,913,"Non-Native"
"Non-Native 37",45,5,"rp",2,1379,"Non-Native"
"Non-Native 38",42,5,"rp",4,552,"Non-Native"
"Non-Native 38",30,5,"rp",4,355,"Non-Native"
"Non-Native 38",29,5,"rp",3,339,"Non-Native"
"Non-Native 38",48,5,"rp",2,726,"Non-Native"
"Non-Native 38",33,5,"rp",3,440,"Non-Native"
"Non-Native 38",38,5,"rp",4,378,"Non-Native"
"Non-Native 38",36,5,"rp",2,455,"Non-Native"
"Non-Native 38",39,5,"rp",1,300,"Non-Native"
"Non-Native 38",45,5,"rp",3,883,"Non-Native"
"Non-Native 38",41,5,"rp",3,508,"Non-Native"
"Non-Native 38",46,5,"rp",4,498,"Non-Native"
"Non-Native 38",27,5,"rp",1,906,"Non-Native"
"Non-Native 38",26,5,"rp",4,489,"Non-Native"
"Non-Native 38",34,5,"rp",4,557,"Non-Native"
"Non-Native 38",43,5,"rp",1,648,"Non-Native"
"Non-Native 38",31,5,"rp",1,1374,"Non-Native"
"Non-Native 38",40,5,"rp",2,575,"Non-Native"
"Non-Native 38",28,5,"rp",2,338,"Non-Native"
"Non-Native 38",25,5,"rp",3,850,"Non-Native"
"Non-Native 38",37,5,"rp",3,408,"Non-Native"
"Non-Native 38",32,5,"rp",2,708,"Non-Native"
"Non-Native 38",47,5,"rp",1,1150,"Non-Native"
"Non-Native 38",35,5,"rp",1,342,"Non-Native"
"Non-Native 38",44,5,"rp",2,784,"Non-Native"
"Non-Native 39",41,5,"rp",4,492,"Non-Native"
"Non-Native 39",29,5,"rp",4,379,"Non-Native"
"Non-Native 39",38,5,"rp",1,545,"Non-Native"
"Non-Native 39",34,5,"rp",1,438,"Non-Native"
"Non-Native 39",28,5,"rp",3,412,"Non-Native"
"Non-Native 39",39,5,"rp",2,1017,"Non-Native"
"Non-Native 39",40,5,"rp",3,532,"Non-Native"
"Non-Native 39",37,5,"rp",4,448,"Non-Native"
"Non-Native 39",36,5,"rp",3,172,"Non-Native"
"Non-Native 39",48,5,"rp",3,464,"Non-Native"
"Non-Native 39",47,5,"rp",2,1074,"Non-Native"
"Non-Native 39",25,5,"rp",4,214,"Non-Native"
"Non-Native 39",30,5,"rp",1,1761,"Non-Native"
"Non-Native 39",35,5,"rp",2,542,"Non-Native"
"Non-Native 39",27,5,"rp",2,533,"Non-Native"
"Non-Native 39",31,5,"rp",2,285,"Non-Native"
"Non-Native 39",32,5,"rp",3,846,"Non-Native"
"Non-Native 39",44,5,"rp",3,543,"Non-Native"
"Non-Native 39",46,5,"rp",1,717,"Non-Native"
"Non-Native 39",33,5,"rp",4,487,"Non-Native"
"Non-Native 39",26,5,"rp",1,467,"Non-Native"
"Non-Native 39",43,5,"rp",2,405,"Non-Native"
"Non-Native 39",42,5,"rp",1,1291,"Non-Native"
"Non-Native 39",45,5,"rp",4,371,"Non-Native"
"Non-Native 40",39,5,"rp",3,498,"Non-Native"
"Non-Native 40",46,5,"rp",2,319,"Non-Native"
"Non-Native 40",34,5,"rp",2,485,"Non-Native"
"Non-Native 40",33,5,"rp",1,447,"Non-Native"
"Non-Native 40",27,5,"rp",3,702,"Non-Native"
"Non-Native 40",31,5,"rp",3,1415,"Non-Native"
"Non-Native 40",48,5,"rp",4,532,"Non-Native"
"Non-Native 40",28,5,"rp",4,613,"Non-Native"
"Non-Native 40",38,5,"rp",2,424,"Non-Native"
"Non-Native 40",44,5,"rp",4,362,"Non-Native"
"Non-Native 40",45,5,"rp",1,627,"Non-Native"
"Non-Native 40",29,5,"rp",1,418,"Non-Native"
"Non-Native 40",26,5,"rp",2,199,"Non-Native"
"Non-Native 40",35,5,"rp",3,498,"Non-Native"
"Non-Native 40",47,5,"rp",3,401,"Non-Native"
"Non-Native 40",41,5,"rp",1,227,"Non-Native"
"Non-Native 40",36,5,"rp",4,635,"Non-Native"
"Non-Native 40",25,5,"rp",1,195,"Non-Native"
"Non-Native 40",37,5,"rp",1,420,"Non-Native"
"Non-Native 40",32,5,"rp",4,377,"Non-Native"
"Non-Native 40",42,5,"rp",2,385,"Non-Native"
"Non-Native 40",30,5,"rp",2,267,"Non-Native"
"Non-Native 40",43,5,"rp",3,126,"Non-Native"
"Non-Native 40",40,5,"rp",4,576,"Non-Native"
"Non-Native 1",45,6,"rp",1,423,"Non-Native"
"Non-Native 1",33,6,"rp",1,335,"Non-Native"
"Non-Native 1",36,6,"rp",4,2118,"Non-Native"
"Non-Native 1",31,6,"rp",3,208,"Non-Native"
"Non-Native 1",48,6,"rp",4,826,"Non-Native"
"Non-Native 1",34,6,"rp",2,511,"Non-Native"
"Non-Native 1",32,6,"rp",4,438,"Non-Native"
"Non-Native 1",43,6,"rp",3,595,"Non-Native"
"Non-Native 1",47,6,"rp",3,768,"Non-Native"
"Non-Native 1",44,6,"rp",4,196,"Non-Native"
"Non-Native 1",25,6,"rp",1,604,"Non-Native"
"Non-Native 1",39,6,"rp",3,383,"Non-Native"
"Non-Native 1",46,6,"rp",2,647,"Non-Native"
"Non-Native 1",42,6,"rp",2,187,"Non-Native"
"Non-Native 1",29,6,"rp",1,894,"Non-Native"
"Non-Native 1",37,6,"rp",1,150,"Non-Native"
"Non-Native 1",41,6,"rp",1,262,"Non-Native"
"Non-Native 1",28,6,"rp",4,238,"Non-Native"
"Non-Native 1",35,6,"rp",3,335,"Non-Native"
"Non-Native 1",30,6,"rp",2,724,"Non-Native"
"Non-Native 1",38,6,"rp",2,489,"Non-Native"
"Non-Native 1",40,6,"rp",4,371,"Non-Native"
"Non-Native 1",26,6,"rp",2,561,"Non-Native"
"Non-Native 1",27,6,"rp",3,569,"Non-Native"
"Non-Native 2",28,6,"rp",1,414,"Non-Native"
"Non-Native 2",30,6,"rp",3,351,"Non-Native"
"Non-Native 2",29,6,"rp",2,987,"Non-Native"
"Non-Native 2",44,6,"rp",1,258,"Non-Native"
"Non-Native 2",34,6,"rp",3,668,"Non-Native"
"Non-Native 2",43,6,"rp",4,203,"Non-Native"
"Non-Native 2",26,6,"rp",3,819,"Non-Native"
"Non-Native 2",39,6,"rp",4,385,"Non-Native"
"Non-Native 2",27,6,"rp",4,0,"Non-Native"
"Non-Native 2",47,6,"rp",4,472,"Non-Native"
"Non-Native 2",32,6,"rp",1,1219,"Non-Native"
"Non-Native 2",42,6,"rp",3,316,"Non-Native"
"Non-Native 2",36,6,"rp",1,1335,"Non-Native"
"Non-Native 2",33,6,"rp",2,598,"Non-Native"
"Non-Native 2",48,6,"rp",1,884,"Non-Native"
"Non-Native 2",31,6,"rp",4,812,"Non-Native"
"Non-Native 2",46,6,"rp",3,0,"Non-Native"
"Non-Native 2",35,6,"rp",4,553,"Non-Native"
"Non-Native 2",38,6,"rp",3,547,"Non-Native"
"Non-Native 2",45,6,"rp",2,577,"Non-Native"
"Non-Native 2",37,6,"rp",2,550,"Non-Native"
"Non-Native 2",25,6,"rp",2,390,"Non-Native"
"Non-Native 2",40,6,"rp",1,562,"Non-Native"
"Non-Native 2",41,6,"rp",2,838,"Non-Native"
"Non-Native 3",40,6,"rp",2,838,"Non-Native"
"Non-Native 3",44,6,"rp",2,177,"Non-Native"
"Non-Native 3",36,6,"rp",2,516,"Non-Native"
"Non-Native 3",30,6,"rp",4,184,"Non-Native"
"Non-Native 3",33,6,"rp",3,634,"Non-Native"
"Non-Native 3",29,6,"rp",3,1188,"Non-Native"
"Non-Native 3",27,6,"rp",1,415,"Non-Native"
"Non-Native 3",42,6,"rp",4,490,"Non-Native"
"Non-Native 3",46,6,"rp",4,1504,"Non-Native"
"Non-Native 3",26,6,"rp",4,538,"Non-Native"
"Non-Native 3",25,6,"rp",3,284,"Non-Native"
"Non-Native 3",47,6,"rp",1,454,"Non-Native"
"Non-Native 3",34,6,"rp",4,510,"Non-Native"
"Non-Native 3",28,6,"rp",2,184,"Non-Native"
"Non-Native 3",39,6,"rp",1,519,"Non-Native"
"Non-Native 3",35,6,"rp",1,245,"Non-Native"
"Non-Native 3",37,6,"rp",3,298,"Non-Native"
"Non-Native 3",48,6,"rp",2,395,"Non-Native"
"Non-Native 3",43,6,"rp",1,239,"Non-Native"
"Non-Native 3",45,6,"rp",3,595,"Non-Native"
"Non-Native 3",32,6,"rp",2,226,"Non-Native"
"Non-Native 3",41,6,"rp",3,425,"Non-Native"
"Non-Native 3",31,6,"rp",1,225,"Non-Native"
"Non-Native 3",38,6,"rp",4,673,"Non-Native"
"Non-Native 4",45,6,"rp",4,2002,"Non-Native"
"Non-Native 4",47,6,"rp",2,254,"Non-Native"
"Non-Native 4",28,6,"rp",3,518,"Non-Native"
"Non-Native 4",44,6,"rp",3,207,"Non-Native"
"Non-Native 4",25,6,"rp",4,177,"Non-Native"
"Non-Native 4",36,6,"rp",3,551,"Non-Native"
"Non-Native 4",26,6,"rp",1,4841,"Non-Native"
"Non-Native 4",48,6,"rp",3,345,"Non-Native"
"Non-Native 4",42,6,"rp",1,226,"Non-Native"
"Non-Native 4",34,6,"rp",1,351,"Non-Native"
"Non-Native 4",40,6,"rp",3,282,"Non-Native"
"Non-Native 4",38,6,"rp",1,699,"Non-Native"
"Non-Native 4",46,6,"rp",1,448,"Non-Native"
"Non-Native 4",37,6,"rp",4,169,"Non-Native"
"Non-Native 4",31,6,"rp",2,179,"Non-Native"
"Non-Native 4",43,6,"rp",2,166,"Non-Native"
"Non-Native 4",35,6,"rp",2,246,"Non-Native"
"Non-Native 4",33,6,"rp",4,6982,"Non-Native"
"Non-Native 4",27,6,"rp",2,225,"Non-Native"
"Non-Native 4",39,6,"rp",2,352,"Non-Native"
"Non-Native 4",32,6,"rp",3,702,"Non-Native"
"Non-Native 4",30,6,"rp",1,241,"Non-Native"
"Non-Native 4",41,6,"rp",4,271,"Non-Native"
"Non-Native 4",29,6,"rp",4,5407,"Non-Native"
"Non-Native 5",40,6,"rp",4,874,"Non-Native"
"Non-Native 5",47,6,"rp",3,633,"Non-Native"
"Non-Native 5",33,6,"rp",1,880,"Non-Native"
"Non-Native 5",48,6,"rp",4,1282,"Non-Native"
"Non-Native 5",28,6,"rp",4,750,"Non-Native"
"Non-Native 5",31,6,"rp",3,238,"Non-Native"
"Non-Native 5",29,6,"rp",1,932,"Non-Native"
"Non-Native 5",42,6,"rp",2,637,"Non-Native"
"Non-Native 5",43,6,"rp",3,174,"Non-Native"
"Non-Native 5",38,6,"rp",2,762,"Non-Native"
"Non-Native 5",26,6,"rp",2,531,"Non-Native"
"Non-Native 5",34,6,"rp",2,710,"Non-Native"
"Non-Native 5",45,6,"rp",1,835,"Non-Native"
"Non-Native 5",37,6,"rp",1,380,"Non-Native"
"Non-Native 5",41,6,"rp",1,389,"Non-Native"
"Non-Native 5",46,6,"rp",2,501,"Non-Native"
"Non-Native 5",44,6,"rp",4,121,"Non-Native"
"Non-Native 5",27,6,"rp",3,221,"Non-Native"
"Non-Native 5",30,6,"rp",2,307,"Non-Native"
"Non-Native 5",36,6,"rp",4,1738,"Non-Native"
"Non-Native 5",25,6,"rp",1,867,"Non-Native"
"Non-Native 5",32,6,"rp",4,531,"Non-Native"
"Non-Native 5",35,6,"rp",3,463,"Non-Native"
"Non-Native 5",39,6,"rp",3,316,"Non-Native"
"Non-Native 6",46,6,"rp",3,1137,"Non-Native"
"Non-Native 6",26,6,"rp",3,654,"Non-Native"
"Non-Native 6",35,6,"rp",4,425,"Non-Native"
"Non-Native 6",40,6,"rp",1,485,"Non-Native"
"Non-Native 6",36,6,"rp",1,1240,"Non-Native"
"Non-Native 6",43,6,"rp",4,627,"Non-Native"
"Non-Native 6",44,6,"rp",1,460,"Non-Native"
"Non-Native 6",48,6,"rp",1,777,"Non-Native"
"Non-Native 6",30,6,"rp",3,627,"Non-Native"
"Non-Native 6",34,6,"rp",3,978,"Non-Native"
"Non-Native 6",31,6,"rp",4,667,"Non-Native"
"Non-Native 6",38,6,"rp",3,837,"Non-Native"
"Non-Native 6",33,6,"rp",2,624,"Non-Native"
"Non-Native 6",41,6,"rp",2,526,"Non-Native"
"Non-Native 6",29,6,"rp",2,1219,"Non-Native"
"Non-Native 6",32,6,"rp",1,1903,"Non-Native"
"Non-Native 6",28,6,"rp",1,1060,"Non-Native"
"Non-Native 6",37,6,"rp",2,542,"Non-Native"
"Non-Native 6",27,6,"rp",4,627,"Non-Native"
"Non-Native 6",42,6,"rp",3,659,"Non-Native"
"Non-Native 6",39,6,"rp",4,564,"Non-Native"
"Non-Native 6",47,6,"rp",4,0,"Non-Native"
"Non-Native 6",45,6,"rp",2,751,"Non-Native"
"Non-Native 6",25,6,"rp",2,353,"Non-Native"
"Non-Native 7",41,6,"rp",3,399,"Non-Native"
"Non-Native 7",35,6,"rp",1,256,"Non-Native"
"Non-Native 7",43,6,"rp",1,89,"Non-Native"
"Non-Native 7",32,6,"rp",2,360,"Non-Native"
"Non-Native 7",37,6,"rp",3,294,"Non-Native"
"Non-Native 7",30,6,"rp",4,7947,"Non-Native"
"Non-Native 7",34,6,"rp",4,259,"Non-Native"
"Non-Native 7",36,6,"rp",2,574,"Non-Native"
"Non-Native 7",25,6,"rp",3,228,"Non-Native"
"Non-Native 7",48,6,"rp",2,335,"Non-Native"
"Non-Native 7",42,6,"rp",4,269,"Non-Native"
"Non-Native 7",29,6,"rp",3,444,"Non-Native"
"Non-Native 7",47,6,"rp",1,241,"Non-Native"
"Non-Native 7",31,6,"rp",1,784,"Non-Native"
"Non-Native 7",45,6,"rp",3,414,"Non-Native"
"Non-Native 7",33,6,"rp",3,243,"Non-Native"
"Non-Native 7",46,6,"rp",4,5806,"Non-Native"
"Non-Native 7",27,6,"rp",1,298,"Non-Native"
"Non-Native 7",39,6,"rp",1,400,"Non-Native"
"Non-Native 7",28,6,"rp",2,433,"Non-Native"
"Non-Native 7",26,6,"rp",4,974,"Non-Native"
"Non-Native 7",44,6,"rp",2,185,"Non-Native"
"Non-Native 7",38,6,"rp",4,229,"Non-Native"
"Non-Native 7",40,6,"rp",2,301,"Non-Native"
"Non-Native 8",33,6,"rp",4,442,"Non-Native"
"Non-Native 8",37,6,"rp",4,214,"Non-Native"
"Non-Native 8",48,6,"rp",3,390,"Non-Native"
"Non-Native 8",36,6,"rp",3,618,"Non-Native"
"Non-Native 8",34,6,"rp",1,417,"Non-Native"
"Non-Native 8",47,6,"rp",2,230,"Non-Native"
"Non-Native 8",27,6,"rp",2,627,"Non-Native"
"Non-Native 8",45,6,"rp",4,514,"Non-Native"
"Non-Native 8",42,6,"rp",1,361,"Non-Native"
"Non-Native 8",28,6,"rp",3,409,"Non-Native"
"Non-Native 8",32,6,"rp",3,88,"Non-Native"
"Non-Native 8",41,6,"rp",4,614,"Non-Native"
"Non-Native 8",39,6,"rp",2,333,"Non-Native"
"Non-Native 8",44,6,"rp",3,127,"Non-Native"
"Non-Native 8",38,6,"rp",1,199,"Non-Native"
"Non-Native 8",46,6,"rp",1,1125,"Non-Native"
"Non-Native 8",26,6,"rp",1,611,"Non-Native"
"Non-Native 8",30,6,"rp",1,177,"Non-Native"
"Non-Native 8",29,6,"rp",4,217,"Non-Native"
"Non-Native 8",25,6,"rp",4,192,"Non-Native"
"Non-Native 8",35,6,"rp",2,129,"Non-Native"
"Non-Native 8",43,6,"rp",2,0,"Non-Native"
"Non-Native 8",31,6,"rp",2,192,"Non-Native"
"Non-Native 8",40,6,"rp",3,326,"Non-Native"
"Non-Native 9",26,6,"rp",2,557,"Non-Native"
"Non-Native 9",34,6,"rp",2,459,"Non-Native"
"Non-Native 9",35,6,"rp",3,377,"Non-Native"
"Non-Native 9",29,6,"rp",1,887,"Non-Native"
"Non-Native 9",32,6,"rp",4,292,"Non-Native"
"Non-Native 9",31,6,"rp",3,241,"Non-Native"
"Non-Native 9",28,6,"rp",4,211,"Non-Native"
"Non-Native 9",46,6,"rp",2,372,"Non-Native"
"Non-Native 9",42,6,"rp",2,277,"Non-Native"
"Non-Native 9",30,6,"rp",2,261,"Non-Native"
